"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr.tot","Amplitude.tot","CV.tot"
"B2RXS4","Plxnb2","Plexin-B2",0.0119696813667651,6,12,24,57124.921867284,54251.115442937,57701.0959473003,42193.8823741999,42314.8554051626,44484.167515688,51474.9780296991,42341.9330913834,50983.181993404,53067.5990504851,46292.7190214456,45554.9324674913,33471.0568718828,47632.3541611971,44120.6410447188,52292.7085615323,47831.3839278632,0.506571984451882,0.13513114599558,"Plxnb2","Plexin-B2",0.0141649153133853,24,6,24,236593.944115587,280076.483302356,214046.816986747,236347.815709023,229228.790720788,248457.279631004,259309.706606947,259894.33679244,185726.846951361,192010.504764029,244042.199609417,197372.505753169,241729.786975123,268985.402744384,269479.001558075,296538.834827631,241240.016065505,0.459343311626131,0.132072568939442
"B2RY04","Dock5","Dedicator of cytokinesis protein 5",0.0609999226870105,6,18,24,80747.8211393747,64211.287215333,52195.6132744023,56644.256639023,46567.8277903036,49960.6531453654,47084.9307553699,36276.6404586796,44725.602112683,46689.9631815955,38198.3412280508,45648.8784371713,40464.2829283037,49356.3036293145,36160.3568029942,34754.3485062789,48105.4442027652,0.956097036319478,0.243599365243213,"Dock5","Dedicator of cytokinesis protein 5",0.0638099276536186,12,12,24,499173.279122985,528004.091933117,430205.593023108,487528.390047727,465737.713433012,441385.130029865,424837.684744955,400272.898005434,420485.166569101,421440.484266195,440824.680537848,440218.583218956,429585.77187763,413923.619869987,387801.040041972,422547.771982135,440873.243669002,0.318012158606764,0.0840675116551337
"B2RY56","Rbm25","RNA-binding protein 25",0.266379406917529,6,18,24,40205.4973224648,29984.8890367513,31159.6659661657,34140.5538223921,31327.0269892014,32122.9308212529,34535.2542566582,7679.4540536939,35158.4781650273,39145.275349237,37748.2731264534,40869.2442872894,33090.5799964376,28656.5885823872,41519.6502613696,21452.5975415482,32424.7474736456,1.04365334641944,0.259153546290702,"Rbm25","RNA-binding protein 25",0.0700731211262206,6,18,24,181958.916304545,146997.337289986,142185.998451794,139942.590212118,137848.104243482,149401.196375598,124492.77095658,97510.6495483209,182334.876722879,198271.514491038,198297.608751434,153266.734182129,170469.129797046,159332.512252437,173608.193563259,125018.91338945,155058.565408256,0.649992852299063,0.180449802574758
"C0HKG6","","",0.827964021487027,12,18,24,13064.0721847485,10466.5612168875,12476.7964913022,12916.4469506919,10954.1482823079,11188.545994963,14696.5412749668,14980.6143363143,9872.79712934182,10894.953710803,10679.1306947073,11638.664847531,11561.5665219162,7951.14263800929,9846.41348654935,11182.7422914961,11523.1961282835,0.610027948847567,0.155778235524552,"","",0.00143217958886267,24,6,24,35823.9516097946,45210.6265088119,42774.4973948152,47873.7005499069,42596.3636880505,45134.5477296809,52761.9520336424,54485.1631428422,32601.6505514592,32804.4830224934,46478.1866457303,44558.7506757897,50790.6085850989,44920.2069426702,58817.8070475108,50604.9832305933,45514.8424599307,0.575991370707944,0.161446232554677
"D0QMC3","Ifi205a;Mndal","Interferon-activable protein 205-A;Myeloid cell nuclear differentiation antigen-like protein",0.104740236629495,18,6,24,47958.3333672607,47669.0477529754,70584.7882473988,61224.4629125643,47491.6900661027,61512.7600080219,40334.4770889698,44997.9535682888,57934.5862133266,59634.112682866,46691.1415230499,50614.720589221,59661.2393156277,62269.066250194,49574.4224790566,48908.1339878876,53566.3085033007,0.564726448464616,0.154354563972848,"Ifi205a;Mndal","Interferon-activable protein 205-A;Myeloid cell nuclear differentiation antigen-like protein",0.807732893034616,24,12,24,261030.784723555,217324.990810958,250935.852655071,331757.197996815,238626.448548382,304179.816613062,265218.935726194,293761.403400951,368871.062776172,340583.284686459,283111.953336799,288948.555405621,335986.933374673,317421.992847824,368094.700380742,317575.600173115,298964.344591025,0.506903497714836,0.149904327960254
"D2EAC2","Zbed6","Zinc finger BED domain-containing protein 6",0.79988296709962,6,18,24,15702.8825454212,16752.8665129595,18029.194816961,12185.1158376402,11224.3097822004,13583.5836724563,10773.896278612,12852.9381262814,14492.4549814577,11616.8458127027,14800.3164179141,13611.5302108119,18454.4374391715,13171.512640777,15382.2794592366,17614.1083575082,14390.517055757,0.533722390293604,0.169629970196916,"Zbed6","Zinc finger BED domain-containing protein 6",0.914358260607107,6,6,24,89384.5185907517,63430.2533647025,77402.0225091491,58315.0166582144,64684.7679192614,71347.0438607375,68386.5780235008,61683.6049014989,78099.6689079412,79469.5024395304,78707.7041662905,61723.3883625194,78911.8638860707,77220.9776989774,69300.9303315272,86692.0377271311,72797.4924592378,0.426793573280486,0.127741581051708
"D3YXK2","Safb;Safb2","Scaffold attachment factor B1;Scaffold attachment factor B2",0.0681749496341515,6,18,24,5174.64548901168,2534.15853007544,2533.19369062086,3804.22940416285,2919.90549083814,2268.47268469304,1777.77128411664,2418.81761231603,3685.44632792678,2220.4943370681,2984.50696534751,2267.46574367373,3239.18027991605,1740.76010063931,2114.33232871256,1707.55992173625,2711.93376192844,1.27845510681279,0.337530197921911,"Safb;Safb2","Scaffold attachment factor B1;Scaffold attachment factor B2",0.0144384052632304,6,18,24,8044.72992970255,4446.93961953029,5602.08112147777,6993.03853962869,5353.70038953638,5002.82826560493,3249.29203412919,4262.77349404384,7819.39709031727,5361.86918971514,5711.64193514927,4354.48432294316,5453.32007859381,4868.97047408447,5042.24949207256,3352.14501769119,5307.46631213878,0.903526770317062,0.257766531392787
"D3YYU8","Obsl1","Obscurin-like protein 1",0.0973212938190173,12,12,24,1351.90008499006,1409.15577948567,1745.18681516208,1508.14859290492,1658.43139400676,1555.72953501391,1612.01520470719,790.923584430529,1030.48246217816,1361.60916626324,938.104754791918,1873.42444065726,653.017435451,1131.75673154871,682.884871312471,600.650913113473,1243.96386037608,1.02315956924906,0.335280714880922,"Obsl1","Obscurin-like protein 1",0.0609999226870105,6,18,24,10656.4238526987,7128.03954081299,7810.51284044108,8403.02250931301,8441.01595647458,9542.4487207041,8329.86519783003,6816.83565456376,8631.53416353631,8711.8022072482,7559.48916495788,7928.24218653586,6912.56015923287,7304.50637565933,5456.79657892831,6172.68333283418,7862.8611526107,0.661289468661667,0.162122068218633
"D3Z7P3-2","Gls","Glutaminase kidney isoform, mitochondrial",0.202692387334919,12,6,24,13344.2006731426,13734.4316145712,12979.158735609,12229.9483962947,10131.0562459688,10375.1527453292,11451.8535763767,14597.7955201323,8349.14632067273,11003.1335070531,11175.6132581769,11511.9264167363,11433.9409644991,9978.44761118182,10988.638997463,10989.3550312228,11517.1124759019,0.542553457955202,0.136311723676877,"Gls","Glutaminase kidney isoform, mitochondrial",0.019457651088918,24,18,24,44400.3654104692,45192.4937863454,39908.1145241321,41797.0208289436,34201.365240391,36262.4587693893,47496.3343578681,46864.0821710484,41796.3023436636,41008.4643015752,45756.2895850531,44182.0805143367,45509.9647948737,39629.1558713443,46372.722119605,42178.2573303768,42659.7169968385,0.311651601403319,0.0893651291822669
"E1U8D0","Soga1;Soga3;Mtcl1","Protein SOGA1;N-terminal form;C-terminal 80 kDa form;Protein SOGA3;Microtubule cross-linking factor 1",0.00212227394764467,6,18,24,122258.38106357,126058.465456405,128288.022441608,111236.676510291,110912.822596534,103910.360667506,84952.355085862,84474.1665423471,104115.931335255,113051.215690467,110218.938867057,113187.167809792,91220.4217047327,104505.971491506,89948.1161141331,109132.199544475,106716.950807596,0.410561354758481,0.126378199887207,"Soga1;Soga3;Mtcl1","Protein SOGA1;N-terminal form;C-terminal 80 kDa form;Protein SOGA3;Microtubule cross-linking factor 1",0.00253976190393225,6,18,24,449913.917004226,435440.413529922,430189.115943989,446151.394252678,425976.514578667,455309.619937882,362586.819372627,361651.822625933,444834.739677836,477620.249624339,450435.898163085,467584.512417112,370150.767951817,413846.157239445,372859.939766124,409108.269784317,423353.759491875,0.273927948903999,0.089874140006772
"E9PVA8","Gcn1l1","",0.00212227394764467,6,18,24,193830.985745479,182707.080618633,155020.762631453,162931.792278512,136907.311847023,145815.160380784,131535.164384462,108023.958351686,124668.792124547,154608.068343802,123595.719934885,148292.826857211,117560.91869388,125439.602669377,109944.57520636,117404.413982381,139892.945878155,0.61337637044637,0.180143399440426,"Gcn1l1","",7.38174692776199e-05,6,18,24,1545419.67990784,1429183.15031916,1388401.57734573,1492094.14705191,1302534.23217721,1464730.14115488,1295816.07035951,1187714.38239417,1494168.79247417,1582439.91295768,1449242.77970933,1402330.78038778,1162897.24509336,1299591.31671408,1149647.50613119,1176766.83410255,1363936.15926753,0.317311337400799,0.104169844185287
"E9PVX6","Mki67","",0.264522510032964,6,18,24,527700.107712903,536381.520278024,327711.494599211,401496.484611837,336031.556365624,298549.095572739,280109.35685981,288161.026572825,214670.3054878,295434.134664377,227939.520022616,245272.985473097,221844.088904439,233750.794553167,167609.518022077,204796.751606791,300466.171331709,1.22733284955673,0.35763281229185,"Mki67","",0.0559165957964263,6,18,24,938595.487825688,923281.40972277,661151.478445971,838798.585594261,689906.739476147,577486.301818594,531162.369871549,576714.193554755,495468.175260354,591105.952823399,492588.123806077,495912.944663123,421400.828543618,431580.323885569,291063.856971936,377948.355739614,583385.320500214,1.10995530415221,0.321528264137705
"E9PYK3","Parp4","",0.0559165957964263,6,6,24,27227.1444551649,26815.2006973009,21532.2721495072,21251.4734127122,18706.972844723,25377.8693885752,22292.2016165538,22317.7939779987,27947.173501104,23965.2574975467,20129.9901586392,22055.9434609483,24690.7457666031,23501.9328703871,17006.5247408016,22240.3283150614,22941.1765533517,0.476900072446545,0.131626250893701,"Parp4","",0.807305345735438,12,12,24,244026.425221055,254600.008236912,256621.702743677,212889.926602362,238790.346524983,254959.159053077,222181.34035124,210622.116115532,275067.002805199,292225.875572317,306448.060493905,297032.340211769,272388.063826871,316177.050891625,277746.749875263,293978.486674567,264109.665950022,0.399663277738829,0.124283500448101
"E9PZJ8","Ascc3","Activating signal cointegrator 1 complex subunit 3",0.0700731211262206,6,18,24,300781.129278077,285492.749616178,263795.898459945,232941.381861755,233855.216352614,260282.997604252,236034.914898038,142675.758282919,223746.717085984,262208.998664926,225320.812279319,227478.378019871,202550.81339985,230464.793469913,217051.990109942,180210.14987714,232805.793703795,0.679129881090157,0.165297689925973,"Ascc3","Activating signal cointegrator 1 complex subunit 3",1.42390789949773e-06,6,18,24,1432519.27112756,1251268.19443921,1201038.1950907,1139919.17443103,1104542.41461233,1165901.91710727,1060122.49849887,950417.306365631,1291314.94150314,1321824.38188771,1181801.79439696,1131982.81795262,1048283.93136745,1139592.587633,982376.864142436,948714.361974012,1146976.29078312,0.421808988591404,0.117568416795547
"E9Q1P8","Irf2bp2","Interferon regulatory factor 2-binding protein 2",0.0840877453514647,18,6,24,40516.664047373,45046.5474835662,40731.4653631988,41873.6097833117,49766.4498951975,46991.2244074165,41243.6466957006,42193.3306100191,42082.9389577409,42744.5419933196,46386.8795076209,45960.8499591277,40054.7903278388,50496.8477369542,38374.0174735669,40645.0434617484,43444.3029814813,0.279043037439335,0.0823577134332796,"Irf2bp2","Interferon regulatory factor 2-binding protein 2",0.435893574955956,12,18,24,304957.845040034,301270.982296563,340583.866768617,311440.576833213,331783.626995147,335015.780417037,333508.698261872,345851.098164238,318722.712511982,334033.414099655,343418.415825987,334515.895831372,296117.909135963,366072.440941132,323559.502165072,312862.703053777,327107.216771354,0.213858112014896,0.0568940207452236
"E9Q394","Akap13","",0.00130198144442061,6,18,24,26561.3014485311,24094.7395004202,21428.7306874357,23951.2620745376,21564.8312444192,20157.5315755682,20132.7682486918,17634.8338452665,25959.1216359179,27890.935873007,21252.6114216938,27589.1838185561,20128.437517625,27189.2209446318,18259.9778264074,21204.3676377205,22812.4909562769,0.44958273287199,0.148488788945836,"Akap13","",0.0157387947926503,6,18,24,50661.7637676361,44564.1507267285,46621.0526484313,46155.6608615678,44831.4998304945,45617.0746748208,39782.703473278,39668.445940359,48323.9279050151,56369.7873310193,49362.4840270027,51305.3032318153,43034.6398383502,52460.3105125263,41175.1775549795,46151.8498296324,46630.3645096035,0.35816450431608,0.0997174141215315
"E9Q3L2","Pi4ka","",0.683150401020304,6,18,24,13828.2627010877,12916.2477959604,12835.2672965787,11327.5997522088,12033.0832590453,10533.5679774008,12542.3344501493,9152.44673742406,10996.3380439572,10376.4188220466,10374.2980096651,12544.8889418503,12387.2057048994,10672.3637774998,9043.31611134705,11559.5003436901,11445.1962328007,0.418074665773534,0.120208656624175,"Pi4ka","",0.403066063849701,6,6,24,84948.1797457516,75959.0800660126,87639.1940324674,71820.5447493938,79456.9285718834,81768.9270096171,85405.8199157178,74971.8523672213,87659.093253129,87668.1787478346,73911.8918486985,81571.1583946203,81330.8590666539,82704.6824396031,88845.5210990072,81459.7718477675,81695.1051972112,0.208396528880344,0.0651163698723373
"E9Q555","Rnf213","E3 ubiquitin-protein ligase RNF213",0.858038494704348,6,18,24,1134871.65912066,980188.637310908,979940.584390157,1054761.03688308,842757.632239326,1149408.76809933,839774.430341221,767736.782689707,1283457.88579187,1315072.04865146,1072708.27307406,1112236.92612066,1175934.89390623,1259809.79538251,1178978.29825027,1093660.98956452,1077581.1651135,0.507929503300203,0.149465637837089,"Rnf213","E3 ubiquitin-protein ligase RNF213",0.764532693263432,6,18,24,7428644.68979408,6301586.09510371,7332379.58755119,7145618.49411387,6189411.84964318,8144520.32675736,6681310.35960863,6637480.8580408,10502881.9831151,9820702.07963518,8739412.46716681,7990990.25067995,8483343.98441129,9197756.94649669,8464977.18372554,8440616.26249781,7968852.08864632,0.54129127827803,0.156971161999268
"E9Q5C9","Nolc1","",0.435893574955956,6,18,24,42874.225405698,49217.0736508631,31948.8048546937,40735.9836074536,38271.0780747716,22231.5506078487,29985.4240949703,28970.0627920553,32289.6249386657,36843.4381269116,39108.9397074873,31834.2122239947,34384.9431283279,38475.3351846105,37542.0795848905,39372.6544621041,35880.3394028342,0.752097764183436,0.176981582226236,"Nolc1","",0.114262076323085,6,18,24,1301233.80555119,936736.442619824,758789.240802596,1236093.4188497,1105445.02418347,891525.732002217,862362.180522788,1072934.16969183,1514188.48429042,1328749.44913324,1318379.01158094,1128263.44383602,1166030.94339548,1117097.09586991,1135437.90615164,1063878.85561766,1121071.57525618,0.673818924822176,0.174685076811665
"E9Q634","Myo1e;Myo1f","Unconventional myosin-Ie;Unconventional myosin-If",0.727996998746281,18,12,24,5033.79688504711,6088.94609117734,5941.18192534638,4429.45679506552,5678.07429707398,5924.22810090441,4795.97545078086,4860.9844573921,1678.36825798848,3607.06807169674,3992.02416742299,4564.35607407744,3077.52124052102,4600.38241356333,4315.79124358468,4844.8963210931,4589.56573704597,0.961001124264905,0.249095918081172,"Myo1e;Myo1f","Unconventional myosin-Ie;Unconventional myosin-If",0.421140086485005,18,12,24,49120.4183885148,52435.7424540492,58169.7493579881,61101.5469809199,70810.4097678239,67895.0965372915,63597.073530775,62560.7396453373,31646.7133140324,42232.4562847242,43256.9469025138,47065.1582442346,35268.6137613503,43967.8273013273,43590.3184560462,49795.0377153872,51407.1155401447,0.761834155491721,0.22499827432039
"E9Q6J5","Bod1l","",0.202556542240958,6,18,24,100274.12139719,72278.579666835,65569.0898958155,74454.1773668546,63742.1744461365,75040.1668805035,72439.5132714635,54377.91957377,76537.2610155176,96531.7447269375,74212.064065233,74259.8576184078,84231.12258854,90873.6946956952,66307.2648647227,66756.0921708955,75492.8027652824,0.607954667759756,0.161799026789525,"Bod1l","",0.486836658958414,18,12,24,511195.721536488,453676.072366043,486872.909479683,525758.327027557,515043.357863227,588421.717827956,505723.66490074,451570.089038538,471606.661609797,593851.951324559,616116.124280198,578010.555001044,597461.484898957,589439.80446327,584812.301879914,623126.281329482,543292.939051716,0.315771069269527,0.108971709615207
