"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval"
"O08970","Tuft1","Tuftelin",0.00233450134240914,6,18,24,37254.5588053271,29492.1513611813,27430.571870588,23431.7001549562,28273.3466617052,25230.588544566,25266.323270002,22754.9763300189,1.58992128436942,1.24251268169444,1.41621698303193,0.164201620891815,0.746114877928726
"O08983","Hps1","Hermansky-Pudlak syndrome 1 protein homolog",0.00212227394764467,12,6,24,39368.0493635635,44377.327976668,36869.0975213121,32424.4843278102,41088.0663761371,41167.675517856,35026.8844521756,37657.850846783,1.36863635294906,1.17531650792593,1.2719764304375,0.0926336380204601,0.633726640408362
"O08989","Mras","Ras-related protein M-Ras",0.897535093525561,24,12,24,319063.512533415,273853.98305656,273487.058658925,271434.913534986,231221.468406756,221550.382785427,265433.645121654,277276.685405586,1.17546968581951,1.25152880315324,1.21349924448637,0.848625939276651,0.999825464286451
"O09000","Ncoa3","Nuclear receptor coactivator 3",0.00233450134240914,6,18,24,23095.4980309151,19991.503825792,20651.4822806333,17919.3937844645,27041.8265471488,25110.5273033595,21595.4490372619,19383.1366415231,1.28885487470776,1.39512128750199,1.34198808110488,0.171652914137541,0.747064964887481
"O09053","Wrn","Werner syndrome ATP-dependent helicase homolog",0.140381840837961,6,18,24,17161.6295504693,14107.5462288643,14077.5253788153,14160.8462318072,19475.1260262086,14685.4618827523,16340.2962576003,14543.7801248456,1.21907999372497,1.33906906313432,1.27907452842965,0.0736934175263221,0.592061089409453
"O09061","Psmb1","Proteasome subunit beta type-1",0.58627791105411,12,12,24,1040211.63748084,1113367.71652907,989054.805978837,986930.479768933,1298021.7651992,1170493.98259461,1165927.68795001,1092705.63876908,1.1281115938275,1.18789701374783,1.15800430378766,0.705367589017849,0.999825464286451
"O09131","Gsto1","Glutathione S-transferase omega-1",0.718028074820449,6,12,24,36809.5292009315,26753.0725232862,27060.4715820686,25643.2568653388,25967.4722795865,30946.5112091959,25725.2276115855,37271.8800868547,1.43544672949425,1.44884549321029,1.44214611135227,0.81306830580404,0.999825464286451
"O09159","Man2b1","Lysosomal alpha-mannosidase",0.807732893034616,24,6,24,98765.2433993035,118014.506416321,111838.132746438,109400.418519411,122035.154121969,117572.84031674,123836.694716664,134699.856981501,1.19489916041815,1.14567153960575,1.17028535001195,0.828393543866381,0.999825464286451
"O09164","Sod3","Extracellular superoxide dismutase [Cu-Zn]",0.766531398458345,12,12,24,90578.3997555713,88221.3456066854,95185.1830969744,88234.2171571625,93425.6176263683,95597.6131095479,90011.6379254282,95323.4295382871,1.07893597000136,1.0620583661498,1.07049716807558,0.996746775141515,0.999825464286451
"O09167","Rpl21","60S ribosomal protein L21",0.313110600467639,12,12,24,2780095.10615237,2567498.54712247,2633856.67308194,2399610.28981472,2499195.82480622,3037578.15862197,2819837.09154845,2537842.75872721,1.15856108717013,1.21542222841121,1.18699165779067,0.488885514479519,0.987904041975861
"O35071","Kif1c","Kinesin-like protein KIF1C",0.00803665773787854,6,18,24,1343079.20838592,1173948.68797743,1197556.93302628,1048392.05262733,1363140.42361217,1333740.93810073,1248078.60609313,1218561.29519541,1.28108488138582,1.11864739918033,1.19986614028308,0.236794386284022,0.815229929464434
"O35074","Ptgis","Prostacyclin synthase",0.199362828390778,24,12,24,326363.429495711,282689.910516333,281745.63938076,290627.401283251,253655.927226122,253749.108637927,331348.172207418,330721.315296798,1.15836195446721,1.30628988579493,1.23232592013107,0.647621497081239,0.999825464286451
"O35126","Atn1","Atrophin-1",0.127619855307237,12,18,24,33852.5160041522,35456.8893121212,36398.346275082,30086.9337939159,33571.7996137201,42081.622490025,36906.4455519908,37738.4175378382,1.20977253861749,1.25348128411999,1.23162691136874,0.519126016986282,0.999825464286451
"O35127","Grcc10","Protein C10",0.58627791105411,12,6,24,132989.621119735,118299.990113243,118700.105217326,119162.845991507,119785.906258841,123296.298474562,111740.554820679,124247.712480918,1.12417271541975,1.11193033433842,1.11805152487909,0.400905162941597,0.934407228830036
"O35130","Emg1","Ribosomal RNA small subunit methyltransferase NEP1",0.202556542240958,6,18,24,128027.166386681,103565.476184173,111331.706357536,112123.476305152,165648.603847976,159203.506619864,137362.120843876,113787.188121205,1.23619541090129,1.45577552783472,1.345985469368,0.647863091555201,0.999825464286451
"O35134","Polr1a","DNA-directed RNA polymerase I subunit RPA1",0.000778747385546643,6,18,24,197188.189945383,176706.022836911,157193.896332319,142284.274790517,171779.273697417,165296.433992896,153337.901259368,130568.498791766,1.3858747935125,1.31562570824509,1.3507502508788,0.0325253075340718,0.482054751266743
"O35144","Terf2","Telomeric repeat-binding factor 2",0.594461127000378,6,18,24,212848.510748453,185638.076070227,209997.112892587,168058.229960786,243697.357770503,249221.60886261,217337.647749109,233152.628327946,1.26651643777349,1.14670243026789,1.20660943402069,0.858928563356272,0.999825464286451
"O35166","Gosr2","Golgi SNAP receptor complex member 2",0.791501589073402,24,12,24,80395.6201820713,72457.3772638713,68611.7752220128,67969.8317365974,70073.4477356794,65576.7634128088,77706.2351931875,80915.4240604941,1.18281328830749,1.23390389902484,1.20835859366616,0.822038834206013,0.999825464286451
"O35188","Cx3cl1","Fractalkine;Processed fractalkine",0.341223288618683,24,6,24,57962.5951102284,50923.6620169315,43438.959255792,59150.314534185,47933.373628077,61665.3467528786,71942.322827627,83558.0330524408,1.36168811471463,1.74321201968344,1.55245006719903,0.658866790924067,0.999825464286451
"O35218","Cpsf2","Cleavage and polyadenylation specificity factor subunit 2",0.494883896312395,12,12,24,106379.857149298,94248.5555514448,100115.546571091,90918.2674792152,102274.482582825,118610.610877027,104143.567985159,99622.2582648671,1.17006032009593,1.19060351514693,1.18033191762143,0.677461000396733,0.999825464286451
"O35226","Psmd4","26S proteasome non-ATPase regulatory subunit 4",0.0559165957964263,6,18,24,1655149.68346736,1522905.80594035,1422601.72895171,1401865.0608871,1665808.8430176,1638770.15378336,1632387.14520105,1529239.15298854,1.18067689226806,1.08930564572726,1.13499126899766,0.357030120937856,0.921090382621081
"O35239","Ptpn9","Tyrosine-protein phosphatase non-receptor type 9",0.00270754509461311,12,12,24,692286.613276895,720510.372271292,636958.090466491,587368.510292363,668256.783096588,690125.166281438,704127.849478325,563599.213453186,1.22667517860748,1.24934143389611,1.2380083062518,0.0317940882095288,0.482054751266743
"O35286","Dhx15","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15",0.342696261849576,6,18,24,1624617.85030077,1571436.94397903,1397528.25277566,1401975.01965719,1301006.02346975,1260590.58959245,1092287.73325301,1126024.47324457,1.16249374356052,1.19108361639762,1.17678867997907,0.696938820674506,0.999825464286451
"O35326","Srsf5","Serine/arginine-rich splicing factor 5",0.202692387334919,6,18,24,255183.964387904,216925.39531401,207727.834845667,205517.163940153,283571.951524545,250159.629301171,241191.738791499,238006.795753888,1.24166740867549,1.19144476789551,1.2165560882855,0.299838341013982,0.859183330243846
"O35345","Kpna6;Kpna1","Importin subunit alpha-7;Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed",0.314019711107274,6,12,24,27786.4078542253,28747.419031497,23268.8886277671,26918.4164914901,34655.4264224139,31652.1698889019,30136.9092754655,29966.4167653983,1.23544443790892,1.15647548700016,1.19595996245454,0.659054032251314,0.999825464286451
"O35382","Exoc4","Exocyst complex component 4",0.434973443761697,6,18,24,486159.523237117,467816.945650941,486130.032245956,432566.616104432,464070.572768469,407391.893500466,436613.404707966,432675.754949902,1.12389515311035,1.13912569241621,1.13151042276328,0.491876217387913,0.990163701532841
"O35405","Pld3","Phospholipase D3",0.279222936158017,24,12,24,553911.509764629,534417.912789162,545747.593148793,645836.649151837,670721.606614027,686862.235504424,681772.00318247,916613.539522432,1.20848615605187,1.36660803898913,1.2875470975205,0.550297367249891,0.999825464286451
"O35459","Ech1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",0.434973443761697,6,6,24,46310.8686071915,36810.4771096999,39154.435204197,40243.3015894076,50028.0165741748,44945.7693076752,48141.176772521,49797.5918226103,1.25808933334874,1.11307509794101,1.18558221564488,0.65670010520437,0.999825464286451
"O35492","Clk3","Dual specificity protein kinase CLK3",0.700405804624966,6,18,24,116117.423954739,106961.534955378,110330.120609447,111634.849318821,135727.031795844,119528.417337919,109741.420180386,102998.119958026,1.08559982804267,1.31776222567126,1.20168102685697,0.291424954335884,0.855714255161253
"O35613","Daxx","Death domain-associated protein 6",0.801846290999874,12,18,24,110872.112873381,123022.671793834,117021.208285022,100798.748907558,127787.24625813,124986.301488735,131738.823442379,132972.933859771,1.22047816195276,1.063900061654,1.14218911180338,0.914091650922651,0.999825464286451
"O35615","Zfpm1","Zinc finger protein ZFPM1",0.791501589073402,18,18,24,25110.283680156,17730.6958837309,23208.7692308302,20793.1997654193,25890.483446589,22538.8297300514,23618.2024316057,20532.8800260786,1.41620407032057,1.26092800492215,1.33856603762136,0.131632924375855,0.692425246031893
"O35638","Stag2","Cohesin subunit SA-2",0.0609999226870105,6,18,24,268427.455720367,267413.390296972,265159.873789884,242043.866428206,534411.883485599,294437.113948593,273859.764313763,252586.137484718,1.10900333762429,2.11576093924763,1.61238213843596,0.436549275985862,0.968850002812017
"O35640","Anxa8","Annexin A8",0.251236119626413,12,18,24,340372.354332651,381033.769164201,315157.727381526,350128.93925808,241772.78709338,347429.079072088,268997.028348928,267632.662888755,1.2090256276754,1.437006551684,1.3230160896797,0.53236949422379,0.999825464286451
"O35664","Ifnar2","Interferon alpha/beta receptor 2",0.000778747385546643,24,6,24,15354.6679053699,16000.2145324602,17564.2809485073,19319.0997617794,11768.9552805829,14163.7526826829,17329.2756484191,21554.3958936249,1.25819066103169,1.83146212894415,1.54482639498792,0.0690390202479237,0.591118157101517
"O35691","Pnn","Pinin",0.170611644309342,6,12,24,8557.04726798609,5267.44794832119,5823.55015104509,5882.53639090444,6869.24674835387,5878.12337280087,4798.9632815956,5449.28940644527,1.62451482234643,1.43140223112312,1.52795852673478,0.0937315212663291,0.633726640408362
"O35730","Ring1","E3 ubiquitin-protein ligase RING1",0.807732893034616,6,6,24,4979.9742850204,4145.46036187332,4363.67401761877,3225.44374101855,4803.19571030266,4200.89520045555,4869.70588587877,5581.86863327228,1.54396563229089,1.32873313113524,1.43634938171306,0.838323281938672,0.999825464286451
"O35737","Hnrnpf;Hnrnph1","Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed;Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed",0.334134238530145,6,18,24,3516372.07135015,3300763.69209547,3181291.61795755,3260247.81397488,3858849.06681085,3943903.99930874,3616460.00677031,3569478.60198178,1.10532843059755,1.10489638377972,1.10511240718863,0.75330475185921,0.999825464286451
"O35841","Api5","Apoptosis inhibitor 5",0.0120320043860253,6,18,24,179524.58786267,159012.647260776,163089.276818371,134187.758800312,205573.030620511,170705.463631586,164919.657316975,147782.393393622,1.33786113925507,1.39105224851083,1.36445669388295,0.0376656797899338,0.491959086515292
"O35955","Psmb10","Proteasome subunit beta type-10",0.862219164721563,12,12,24,38724.9498215951,42882.2756946943,40957.3295987036,37942.0356050963,48629.8990900208,46015.318953134,45076.9863619802,45544.3958607515,1.1302049299889,1.07881877238886,1.10451185118888,0.942372076057345,0.999825464286451
"O35988","Sdc4","Syndecan-4",0.0609999226870105,6,18,24,102221.981979173,90602.9850540828,85551.433215874,66626.9045097393,78383.5821238274,64681.7146568632,76034.5647043881,72512.6358697274,1.53424480292688,1.21183525420828,1.37304002856758,0.527676278824339,0.999825464286451
"O54724","Ptrf","Polymerase I and transcript release factor",0.274075766865178,24,12,24,3119136.99938904,2751222.69966228,3059890.65160614,2886582.50722498,3118171.65197692,3057155.70952846,3414017.48678519,3659097.30846209,1.13372756039412,1.1968959569372,1.16531175866566,0.672183932272964,0.999825464286451
"O54774","Ap3d1","AP-3 complex subunit delta-1",0.0559165957964263,6,18,24,740572.62831842,727464.913403384,726555.765553385,652735.819669414,856974.996484426,755361.257595785,681180.162996609,708798.146403384,1.13456716485008,1.2580739179404,1.19632054139524,0.224416931961174,0.810375431682618
"O54781","Srpk2","SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal",0.836216071045467,18,6,24,498285.789657934,416924.546329634,440092.872802952,436329.450881887,466216.06555358,573889.286811455,568537.480567087,500812.089083106,1.19514620581723,1.23095133182514,1.21304876882118,0.974324962314955,0.999825464286451
"O54784","Dapk3","Death-associated protein kinase 3",0.0283298306267706,12,12,24,304826.882128592,331694.768440965,332257.630889097,254132.910394312,319332.499374509,325787.546955087,287471.481911003,312671.554841327,1.30741677799057,1.13328649085249,1.22035163442153,0.484444040962507,0.986878046310891
"O54825","Bysl","Bystin",0.00371760993940364,6,18,24,192851.677955146,146555.26259805,151621.784878288,135178.658089425,180564.650864653,178419.953360296,172695.590690955,147691.740160355,1.42664293817423,1.22257785485232,1.32461039651328,0.155188147501982,0.730242578835223
"O54833","Csnk2a2","Casein kinase II subunit alpha",0.751358466742086,12,6,24,26309.2473241613,29478.5215096589,23586.4721517971,27491.9467963992,30648.4317679807,30230.2238431698,28089.0354360328,29160.4760882238,1.24980630082964,1.09111727377668,1.17046178730316,0.459268247072751,0.973713061257561
"O54931-5","Akap2","A-kinase anchor protein 2",0.00130198144442061,24,6,24,354031.720147476,440403.058177353,540365.978030429,567764.952396218,239352.028807328,324583.595912728,414139.898960783,466482.066929867,1.603712097209,1.94893717531583,1.77632463626241,0.163123847978548,0.746114877928726
"O54941","Smarce1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1",0.046793946945987,12,18,24,403866.670853341,448483.063024852,474351.398841145,426379.067255193,413679.055552129,520568.078888313,476610.214794889,570636.759407709,1.174524745602,1.37941902484304,1.27697188522252,0.448815527071791,0.973051852922401
"O54950","Prkag1;Prkag2","5-AMP-activated protein kinase subunit gamma-1;5-AMP-activated protein kinase subunit gamma-2",0.769244719120214,6,18,24,348932.893980533,358931.126560566,350056.6614615,307178.661795751,407212.303779309,372732.730904753,397374.082585836,389967.760849942,1.1684767570191,1.09250481649643,1.13049078675776,0.868041971535623,0.999825464286451
"O54988-2","Slk;Stk10","STE20-like serine/threonine-protein kinase;Serine/threonine-protein kinase 10",0.00270754509461311,12,12,24,169834.417527966,174807.966697895,170551.650621104,154859.03171837,150229.880055406,168686.823000223,153291.512822394,145120.229346633,1.12881996457142,1.1623935805483,1.14560677255986,0.331601638125375,0.890454748532475
"O55022","Pgrmc1","Membrane-associated progesterone receptor component 1",0.206405513307332,24,12,24,158901.584548237,107137.385345816,123517.120440374,134299.526082625,114416.42800209,130333.183774169,145755.41728828,158519.219102762,1.48315720077858,1.38545855582789,1.43430787830324,0.645650185615581,0.999825464286451
"O55028","Bckdk","[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0.0181643155438042,12,12,24,8094.01287121636,7552.41835388649,6664.05195098368,6656.52298785501,8215.95306145696,9343.18981011674,7946.18780247312,5914.66667867396,1.21595206476175,1.57966464007257,1.39780835241716,0.151515149893076,0.72257273014423
"O55029","Copb2","Coatomer subunit beta",0.264522510032964,6,18,24,710935.180353209,677640.219836861,666173.55473203,638083.360419279,822656.111663929,778145.54966972,741022.863007493,709540.292260912,1.11417288782779,1.15942127689829,1.13679708236304,0.580711995701511,0.999825464286451
