"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr","Amplitude","CV"
"G5E870","Trip12","E3 ubiquitin-protein ligase TRIP12",0.153143826368685,6,18,24,95798.9007180004,77381.0614296819,82662.3614629299,60376.0067400278,66866.5921923932,70118.7615362905,49615.4486793872,64027.7592695241,73179.2809567464,96272.321254007,67054.2502186746,76976.1369379869,70543.881504754,80909.0967533524,81648.9054186094,68268.9755839566,73856.2337910201,0.631725586043796,0.164414715917058
"G5E8K5-2","Ank3","Ankyrin-3",0.897535093525561,6,6,24,3758.7640572724,5149.91431125017,2431.81563130405,2572.36145396634,4958.72427669355,2685.78605593375,3989.71896542515,2524.07016154055,2784.18868778565,3247.47426820003,3296.56813215669,3070.43789961823,3657.72665924045,3087.998576333,3682.30835671616,1644.58509595494,3283.90266183694,1.06742786746743,0.277973653034451
"O08539-2","Bin1","Myc box-dependent-interacting protein 1",0.862219164721563,12,12,24,31947.8697415827,44971.031328416,56364.8174086133,34187.6280089793,34146.6125097461,31735.4613749988,37063.4077921554,41531.6785142492,39957.827950914,22549.0383379842,25859.227740195,36466.0144140405,30801.7192517506,44672.2501129714,25149.4319542102,25853.7940665066,35203.6131567071,0.960576941920702,0.252017811706099
"O08550","Kmt2b","Histone-lysine N-methyltransferase 2B",0.769244719120214,24,6,24,3189.0947632741,2887.74661817236,4615.72040043265,3336.00936971481,3365.22169649428,2462.91797746265,3376.47124821062,2895.75736675557,3208.54766632744,3314.77458375177,2449.59931459018,2875.72158321535,3119.84492964738,3474.64312433782,2883.748824543,3598.29228948521,3190.88198477595,0.678847132603861,0.15846979902196
"O08553","Dpysl2;Crmp1","Dihydropyrimidinase-related protein 2;Dihydropyrimidinase-related protein 1",0.0120320043860253,6,18,24,324505.323011571,312956.958042785,269675.775588627,294208.062100386,269107.87004292,235579.032464659,246004.247095709,181330.214015177,213436.182530205,282528.347383161,224164.312263561,231737.817382546,199029.002505176,193016.626138377,199196.767713543,166092.066658966,240160.537808586,0.659614014017843,0.199618357750757
"O08573","Lgals9","Galectin-9",0.00233450134240914,6,18,24,55964.0694113787,66657.6568329792,43177.494047484,55818.4035481414,49534.11100529,46916.8235860214,45304.1728752278,33437.3683250049,66589.6440613877,51137.8379158391,51368.8252307129,51775.7509692291,44482.5245168293,52375.626951197,46142.8047394616,43773.9501600165,50278.5665110125,0.660724654922253,0.167948233009692
"O08585","Clta","Clathrin light chain A",0.620653176663942,6,12,24,7262.83529289686,5947.53296901475,6586.42937484415,4554.14734882338,8201.74292140312,3453.95363773078,6884.85048754286,6359.31739373005,5406.19866948634,6839.97967501695,5779.07606110712,5449.66389590189,5060.84421911787,5149.97547908205,3790.409861766,4908.76370346028,5727.23256193278,0.828984894943763,0.221644627926475
"O08599","Stxbp1","Syntaxin-binding protein 1",0.897535093525561,12,18,24,3462.27606515605,4311.93928945952,4342.40213381303,5753.51169399537,5346.67619053918,3977.51806963794,3698.40141144803,5317.74251064758,3669.28027160138,4804.32716288772,3705.83335641146,4081.95238259776,5073.71585653259,2974.24026193731,4994.45087883224,2624.61222724764,4258.67998517155,0.734711102417265,0.210763028770165
"O08605","Mknk1","MAP kinase-interacting serine/threonine-protein kinase 1",0.0840877453514647,6,18,24,7367.4912961609,7351.27104483665,7944.46772030757,6974.17150452825,7099.30389417513,5882.42988663751,4426.25975113712,4516.99052824131,5419.98126878941,6867.96079539318,5530.35922136131,5211.96286695673,5078.07912345284,6674.01214112873,5170.62002931924,6476.98562484577,6124.52166857948,0.574446162419483,0.179986773627627
"O08609","Mlx","Max-like protein X",0.379288052405742,6,18,24,15570.6618988992,14575.8341631695,14522.469886747,13413.341142446,11100.0354922499,10599.1911737998,9966.14649524356,11618.5058206732,8641.06799162566,13312.3560808533,13266.1662744725,10886.2108073579,10811.7391016723,15321.5543343513,11660.2397657764,11576.4589188217,12302.62370926,0.563261469344768,0.165150011020358
"O08663","Metap2","Methionine aminopeptidase 2",0.093820687866969,6,18,24,542583.110198492,544132.042913267,501174.888376377,558004.705246796,398027.136714955,459348.999364635,399900.230140409,415472.446694226,396499.267550548,475578.147932049,406679.139791024,423928.529332984,367439.433887578,424750.240303867,332979.459247838,399941.713647363,440402.4682089,0.510953644093156,0.151141534212722
"O08664","Bcl7c;Bcl7b;Bcl7a","B-cell CLL/lymphoma 7 protein family member C;B-cell CLL/lymphoma 7 protein family member B;B-cell CLL/lymphoma 7 protein family member A",0.816009003761156,24,6,24,2562.50336043412,1920.1889699747,1905.55533331211,1348.24580037051,1972.53916454844,2114.90604547646,2257.36882919473,866.021233051767,974.668116429045,1667.32110970462,2562.40167479612,2132.92802483005,2304.67758727282,2018.89965691155,2568.82251832039,2569.37289187727,1984.15126978154,0.858478728294261,0.271578786273625
"O08665","Sema3a","Semaphorin-3A",0.0399614941963693,6,18,24,26948.360583515,29842.7019569224,20058.0137955962,25675.979946093,25393.3799132291,19138.5663485269,23890.2793731424,16666.6461437543,21600.3383363249,21081.5377942377,18405.9972572119,21743.1742845324,17751.9514650122,20519.4783221039,11317.3805146855,19095.7522900636,21195.5961453095,0.874017475858376,0.211493445471333
"O08746","Matn2","Matrilin-2",0.0846130109569749,12,18,24,6112.06746257378,7463.93716796696,8982.90104254024,11942.2728115949,11384.60560547,8955.68538882539,8624.04490633148,9467.29937607589,11180.4860060741,10065.6099458972,12446.3042635322,10683.2520615397,11440.4858648795,12752.2019773034,10754.6879790716,8978.82173505836,10077.1664746709,0.658928730751812,0.182179020242622
"O08756","Hsd17b10","3-hydroxyacyl-CoA dehydrogenase type-2",0.00526515992935006,6,18,24,34827.2544480883,33387.052146068,34409.134637421,33897.9909998384,30715.7415687779,31633.390135759,32598.5836198404,15039.7114254318,37870.5413707458,36198.6241298402,33355.353555769,37592.745652288,34087.902824565,35985.6423021269,24546.9072408961,32772.1985095454,32432.4234104376,0.70395078580426,0.172174553109643
"O08784","Tcof1","Treacle protein",0.156394007283563,6,18,24,71104.3419007092,61519.7941482464,53623.4590924722,50997.6892776514,46225.6232237731,56204.0524104119,37842.9093547836,42719.439504608,62492.0669257294,54196.1015596363,49087.0978940008,50913.7523832781,52758.6601294749,61693.6841461473,55994.3611147774,53821.4596472313,53824.6557945582,0.617959038565527,0.150318763070647
"O08788","Dctn1","Dynactin subunit 1",0.284466039304307,6,18,24,214607.66752409,184197.048635013,175420.933666205,171804.716043223,150401.608605154,168963.429423935,121714.589557156,153387.586245249,193067.065551622,137944.218959893,157625.72861852,194784.294288484,192072.329717379,168874.198617408,170315.01028834,175047.27531368,170639.231315959,0.544382890444057,0.135770669862826
"O08808","Diaph1","Protein diaphanous homolog 1",0.264522510032964,6,18,24,29682.4146302417,28980.2919859544,27012.347417961,20023.9019160534,26615.4104310762,19557.7188411953,19864.9701384147,20589.9507537559,15770.5060882601,27165.5071239222,21831.536721948,23459.0176552924,19557.5803982822,22759.9726804411,21105.4070875932,21778.2815224392,22859.6759620519,0.608578554003827,0.172705585795426
"O08810","Eftud2","116 kDa U5 small nuclear ribonucleoprotein component",0.879416866581165,6,12,24,35120.4929497392,44850.9573247658,30660.196644147,26061.0729447024,34674.4180267028,37916.9992829302,32237.8152641227,42553.5242006585,28240.6496005497,27926.9264590671,23711.7028741833,38383.5757347927,25431.6284896605,25227.9836675697,25638.2080689272,25233.5664122762,31491.8573715497,0.671260961243908,0.213304880874702
"O08848","Trove2","60 kDa SS-A/Ro ribonucleoprotein",0.00130198144442061,6,18,24,22201.8634761649,17450.5340663965,18528.5383597497,18006.810381256,11412.5222937922,11567.2378162211,13391.1499288669,12242.0570366292,25834.6015507858,26651.7571107691,12057.2978105454,14700.7716894607,15875.7466893074,15169.6855519086,11217.5479680443,11657.7807410905,16122.8689044368,0.957286772857003,0.313086714174112
"O08915","Aip","AH receptor-interacting protein",0.791501589073402,6,12,24,43221.4726799113,31672.5590107073,28004.7455420424,32428.8840934284,28064.6467703328,28531.7118478696,30290.3057725628,30062.8611857663,30365.346093112,28771.1449459573,30111.2870280252,37073.2067143027,41305.6298721997,28951.1567113514,38428.5724308728,27844.7902907357,32195.5200618236,0.477603168380211,0.15481152718648
"O08917","Flot1","Flotillin-1",0.378897297015702,12,18,24,5410.28957344881,6084.74460670339,6192.61460595964,3855.8802477794,5675.46273590835,6384.34284355441,7680.28056230652,4486.67272601413,5573.86968957929,5542.65427229463,6296.86362346895,6514.88711249095,6282.12263009413,5740.63997633052,5685.61479264899,4858.08632397328,5766.56414515971,0.663202596599434,0.153661793682429
"O08919","Numbl","Numb-like protein",0.379288052405742,6,18,24,22780.1607276058,21898.247643593,18189.1859974212,24087.2261487738,18370.5317235235,16358.483521207,15006.8983786058,21167.2560087027,14663.7530013672,19235.4079636158,21579.1105297165,18117.2143679759,16689.7141332789,20092.5264620294,15086.8154575612,18682.0027260327,18875.2834244381,0.49924935883113,0.15307778496514
"O08967","Cyth3","Cytohesin-3",1,12,18,24,15797.0057175216,19706.0678366207,15444.4316420722,15832.4312865123,12272.5364017833,14290.8094578522,13515.591429925,13509.0696670189,9026.15174358201,10631.7855526177,10543.1211035652,14472.9970271232,15027.0912733199,15849.7520493875,13079.0720195554,17497.0842718043,14155.9374050163,0.754447818429469,0.191472474908274
"O08970","Tuft1","Tuftelin",0.0281144502370696,6,18,24,18809.7315845028,18016.6288165704,15969.8114854547,12167.0894130145,15509.1612243288,10674.6787487658,10296.1653560498,12193.0960485549,13378.655152064,14393.0098339708,11890.281837087,13373.297412227,11550.5492729426,14565.8399905236,11088.4715441042,12281.8761405263,13509.8964912929,0.630172572672185,0.187369149060659
"O08983","Hps1","Hermansky-Pudlak syndrome 1 protein homolog",0.0083317016530793,12,12,24,21274.0779226036,21482.8535075767,23881.7023852126,24621.4808060734,18053.0919611499,20374.1215622564,18530.5839225682,13495.4945316933,18062.4590866505,19672.0798719407,18461.1619864863,21041.2383601306,16650.2265676507,17509.8020109299,17061.2813800199,17928.4866216447,19256.2589052867,0.577785452984614,0.145319889944626
"O08989","Mras","Ras-related protein M-Ras",0.546765117594782,6,6,24,149875.576425975,145793.501422819,117919.160064561,103333.817233468,141941.141020687,95060.3411643478,112929.168912253,121933.49451081,112575.96022175,78050.3707469919,100009.849710409,86245.7680406619,111947.903046005,122717.044320482,107034.506892248,125442.282730017,114550.617903968,0.627017182388286,0.176702933801421
"O09000","Ncoa3","Nuclear receptor coactivator 3",0.688143914051891,6,12,24,3405.24190491901,1404.29090272636,1411.24295972026,1543.8278375008,1693.73249665938,554.344636893297,1129.29417795255,1128.99875457936,3000.15061972242,1132.14317537121,1299.98537883202,2102.88304018709,864.221370725405,2231.03837754365,2113.22307819432,2119.72271850335,1695.8963393769,1.68105632510132,0.449837449353146
"O09053","Wrn","Werner syndrome ATP-dependent helicase homolog",0.0609999226870105,6,18,24,4628.7310908292,3020.64620600615,3917.77145359774,2953.53160369353,3598.6412324014,2815.44411658966,2426.98259513698,3080.37920718378,5336.35301587531,3880.32607626309,2840.69822282527,3574.28963323241,3737.57444388091,3555.73532326472,2841.59730485006,2964.87463237466,3448.3485098753,0.843699647064831,0.217997788050166
"O09061","Psmb1","Proteasome subunit beta type-1",0.202556542240958,6,18,24,88038.7813325063,82941.7261309508,78410.2688162006,74274.4735275811,65392.5910489797,69706.8819329045,107349.70977081,44215.482768121,94917.8598003667,68963.5799190883,76685.0608339637,76742.9559509792,86359.960518927,63495.4783046361,62051.473990079,69954.6182828619,75593.8064330597,0.835177245090786,0.194649708742561
"O09131","Gsto1","Glutathione S-transferase omega-1",0.833768085609425,6,18,24,14042.2808662208,12455.1901576352,9888.88883566546,9462.47191101738,11741.2187853281,6103.5424401094,8472.3507165416,2611.31303123309,6071.7013215487,9788.8152941458,8634.32635906857,14174.3197461593,10525.6178733773,10224.8762015604,15041.4370272698,8322.39595262299,9847.54665746899,1.26225591290892,0.332443077971478
"O09159","Man2b1","Lysosomal alpha-mannosidase",0.434973443761697,24,6,24,53577.3746902608,47923.458694411,74047.4904471402,49202.7991116854,56117.0462193372,60088.2768658061,57235.6239966827,60971.3628014156,62859.0156786027,48926.3932348035,62143.0675276174,55320.8819005514,60883.9357883531,57097.8864505445,58183.2149101241,66318.9377897238,58181.0478816912,0.449012740469222,0.115848893393969
"O09164","Sod3","Extracellular superoxide dismutase [Cu-Zn]",0.548151533730356,6,18,24,43355.9343543405,50230.6264975124,58004.3496706412,36297.1866960017,42288.649739673,53117.4214796586,38623.6553324224,41942.2811073976,45487.8627569955,53515.6090336093,46004.4357551858,37969.6816985609,44722.1769524237,34929.6289318845,47466.9473353659,31539.2803455876,44093.4829804538,0.600203647708785,0.165310872301284
"O09167","Rpl21","60S ribosomal protein L21",0.107053423200919,12,12,24,27133.2453858552,33283.4966103233,39795.0389964326,25250.0706388751,32703.9501003202,30019.1431007714,11049.5342034558,25054.4507587382,11351.4731402851,27733.5550732701,31833.9483670218,23108.9359758243,22791.7429212399,8335.30379711883,9912.96851764347,12868.4841633553,23264.0838594082,1.35228773200073,0.418887261342941
"O35071","Kif1c","Kinesin-like protein KIF1C",0.00371760993940364,6,18,24,237765.553505446,225751.620750363,188813.868334487,193353.018354693,179448.832750596,167380.029471076,167013.934102143,144698.145743366,203183.907954338,205778.048141412,207837.39756342,193899.606864573,185825.593182008,215470.091320165,204665.594618546,170682.9810449,193223.013981346,0.481657985994696,0.12406711114192
"O35074","Ptgis","Prostacyclin synthase",0.796133553482692,12,6,24,18418.5377530301,22454.3915094865,19276.4971284014,15148.7160867982,13847.3348008067,16198.9815355645,16273.9368540796,12178.6421494692,9723.57199403042,14717.9652988606,13188.5932517204,17112.7192442404,14748.518496797,15246.8616375776,16723.1818220618,15797.8548782029,15691.0190275705,0.811344342460292,0.187379219926046
"O35126","Atn1","Atrophin-1",0.421140086485005,18,12,24,12673.0128149503,16907.6580462101,13204.3035571687,13979.3521954592,17599.2206413305,12169.9680659498,12737.8320483116,13655.6811285354,12303.8196635572,13068.9515392906,16094.7853238187,16101.9846900658,13818.4663364124,17302.5345531309,17257.9212446162,13265.3743252085,14508.804135876,0.374204002241353,0.137116659793906
"O35127","Grcc10","Protein C10",0.274075766865178,6,12,24,11163.6805194828,12279.3912020148,13736.349699737,10644.9306455301,6203.80857586478,9854.34699556368,10265.0549807852,5984.19115423254,12894.5024908314,11616.8458127027,8114.3512298562,10883.5519591594,11778.6390511984,8910.11281142047,14682.4432231864,14752.9686350032,10860.3230616606,0.807414054902884,0.242347143335335
"O35130","Emg1","Ribosomal RNA small subunit methyltransferase NEP1",0.00155314212685054,6,12,24,6846.56435914318,6680.47087895673,4483.14909209529,5728.19997858834,4725.93511761951,3426.95199131437,5756.66383894973,6845.66924199534,7730.79466622613,8588.85170804857,6327.10911296768,6622.57046452987,6008.76395754085,5551.13830062855,5256.63736496057,4365.99012629322,5934.09126249112,0.869871980123077,0.222373839892598
"O35134","Polr1a","DNA-directed RNA polymerase I subunit RPA1",0.00212227394764467,6,18,24,77898.2421040342,76028.7362559754,66996.055259276,58067.2233704844,57735.6738190265,51038.4618984516,53939.4175166545,42433.3390025758,47442.9192867072,63078.2869459784,59755.4809776598,54273.738851712,51872.0442912813,52519.9500519962,37660.2651855606,48511.4421719424,56203.2048118323,0.715937410565642,0.193992080700095
"O35144","Terf2","Telomeric repeat-binding factor 2",0.217486721880849,6,12,24,60404.6662094024,45990.7758363953,45002.5506736463,42188.3717055319,48836.1937972343,44906.3294797837,47072.4866052641,44619.6597972153,47253.5898962809,63789.6731253577,42293.2761490512,60591.6053126948,38941.0664464466,46998.1348433236,42862.4484341714,54053.2268406973,48487.753447031,0.512471808083585,0.151226543979396
