"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr","Amplitude","CV"
"G5E8K5-2","Ank3","Ankyrin-3",0.736166136975533,12,6,24,35018.8623341498,26895.913425353,20722.6312465019,27130.3294686125,26373.5258348391,27080.8958306656,28594.2925546413,27744.8615784685,25776.2586680217,21904.3283599475,31299.3260510711,26439.0547161619,20792.2758550382,27022.1366294577,19899.5509333153,22918.1754555579,25975.7761838627,0.58205426832355,0.154732964885822
"O08539-2","Bin1","Myc box-dependent-interacting protein 1",0.791501589073402,12,12,24,503036.587132126,623516.549044736,640453.374149304,610908.992482394,520261.707341317,623797.134894174,552863.474358077,582124.337486519,420884.001831791,520045.037104512,444962.796126246,539949.940694095,449379.732261317,500688.356608513,417542.769141676,497323.009046954,527983.612481484,0.422192279718616,0.138917500888742
"O08550","Kmt2b","Histone-lysine N-methyltransferase 2B",0.104740236629495,12,18,24,24726.4934649682,21606.4656034155,30831.88529299,26124.0253291465,26718.882285535,28343.5362872401,26074.601041216,25145.4041654197,25882.4779483649,29511.9685122007,27462.999576445,32156.7305104717,30475.3468861164,29320.9906268342,26950.4514319994,31571.0156908632,27681.4546658267,0.381131159269629,0.102681544134609
"O08553","Dpysl2;Crmp1","Dihydropyrimidinase-related protein 2;Dihydropyrimidinase-related protein 1",0.0350365605631103,12,12,24,2800310.93321282,2654371.54757901,3006727.05871536,2804509.29953991,2637059.36820269,2941227.26543232,2804143.20668793,2371347.24650116,2885012.83699022,3004796.45562433,2643987.86502479,2925549.42654306,2588209.27119148,2315016.85700812,2511712.43269799,2319493.42447129,2700842.15596391,0.256109080710189,0.086581306137989
"O08573","Lgals9","Galectin-9",0.628276480057556,6,12,24,616851.895555497,652431.828586725,564029.788269715,547587.393237602,592411.938040941,588615.159963583,552596.92066281,586949.936091162,602172.333664733,513455.639284463,627046.159381501,606321.084335851,538725.040007075,533333.172241775,575979.340003207,616609.031485317,582194.791300747,0.238710808442239,0.0656671106320785
"O08585","Clta","Clathrin light chain A",0.663444627902243,18,18,24,88495.6148713794,78766.99847918,82565.88879358,71735.7364926056,72624.4541857688,63173.5702537028,62241.4078182475,77813.3996935767,56243.2643845646,62588.9814060165,64666.4734455126,55889.7867867553,69994.9825261873,79449.1506277957,61624.715063427,80670.9501717604,70534.0859375038,0.462270512919303,0.141541203706587
"O08599","Stxbp1","Syntaxin-binding protein 1",0.209425493352519,6,18,24,29154.5405067118,31896.8961685399,24391.6113833147,34625.6794674994,30834.6126287306,22756.6197754695,24582.1741190257,29488.7234623955,27488.3062100214,32555.5654720833,26634.3872981026,32848.0310420796,24596.0628744338,27387.8634017676,28996.6152743186,22895.564022049,28195.8283191589,0.420950913648631,0.131956176717823
"O08605","Mknk1","MAP kinase-interacting serine/threonine-protein kinase 1",0.807732893034616,6,18,24,11370.527395313,10748.7240689273,12472.6457767148,10659.5946282566,11149.0247775637,10909.8355022314,7780.45597065832,8389.61463302731,10074.8728334093,11670.6236537232,8557.66640769759,9632.2979969492,9131.33592901339,10725.4700938759,9230.98113084121,12124.3894895961,10289.2537679874,0.456028193284058,0.134468654564164
"O08609","Mlx","Max-like protein X",0.040899668827602,6,18,24,46417.2905269069,46719.4016964825,48443.870404301,41065.6897158919,36239.46359558,36950.4573762225,34568.2312544386,35622.0601034053,31008.2577177452,48730.8374492745,46500.0623142356,39896.0172183681,36617.1904847247,48253.2013850191,33790.7960141313,38452.3294491112,40579.6972941149,0.436735138832579,0.148587887190813
"O08663","Metap2","Methionine aminopeptidase 2",0.000140037868969505,6,18,24,2985892.91933486,2878380.62475688,2874067.98163136,3028939.96735042,2691764.91063892,2905052.80026361,2522613.02654564,2531615.22175452,2836600.70044966,3099188.8928709,2796804.21841124,2870992.37855297,2668188.99011545,2652160.00461167,2195087.37989538,2493857.64606439,2751950.47895299,0.328531170851408,0.0853829465049944
"O08664","Bcl7c;Bcl7b;Bcl7a","B-cell CLL/lymphoma 7 protein family member C;B-cell CLL/lymphoma 7 protein family member B;B-cell CLL/lymphoma 7 protein family member A",0.314019711107274,18,18,24,12541.6885795911,9369.64207304464,11635.5850015866,9286.69092062616,12063.0711855333,11626.5076840516,11393.6149538815,9365.41346041212,5458.26166113943,12142.03791969,12443.5460270684,11281.1383931072,14113.8595069129,12829.2825480148,16643.1947756014,13740.214428895,11620.8593199473,0.962487610125611,0.214419043763004
"O08665","Sema3a","Semaphorin-3A",0.398725656781556,18,6,24,63895.0671747933,66894.2667480909,63997.7299764051,72152.399084601,82933.2766986668,71453.2113249754,69442.090835476,71359.9613615891,80682.0927773579,75068.4570747789,72182.0971395371,71938.6831411245,68556.7406676019,75287.7549589532,60527.7671418486,66294.1445512273,70791.6087910642,0.316499510880538,0.0840392669941081
"O08746","Matn2","Matrilin-2",0.342696261849576,24,6,24,12819.6880914735,21740.1391489155,24068.8618793359,30402.0788375892,34451.8950046246,31760.7910928445,32520.5463545268,37930.7381177796,36633.7344332864,35130.0365847659,44380.9758172809,42019.5506462302,42181.8829514577,41845.1028856012,48245.3386762984,39108.5568856386,34702.4948379781,1.02083872500301,0.264446949745927
"O08756","Hsd17b10","3-hydroxyacyl-CoA dehydrogenase type-2",0.836216071045467,6,18,24,607896.075730141,595289.937034179,577882.32024413,589415.329851784,585751.196314925,608119.20989766,584953.590004594,527622.341175873,1070072.20146197,833578.379814774,828426.525383353,765008.412340245,760409.640597411,837927.792840735,613781.690096058,803135.804320707,699329.402944284,0.775671461835153,0.211220776456524
"O08784","Tcof1","Treacle protein",0.874741408363499,6,18,24,676467.607890186,584972.793873031,569323.081381735,615586.24256519,607956.220260256,608539.031161757,487207.391750794,524889.241080589,1105529.12989762,774085.837038347,853189.116350213,760531.089230532,753252.802939649,797581.988243185,846819.391947157,762891.221247155,708051.386678587,0.873272406184139,0.220212652495782
"O08788","Dctn1","Dynactin subunit 1",0.792614836000503,6,18,24,1758545.80388251,1525728.71929331,1401717.73637207,1636641.97504948,1493251.14087299,1528569.89134757,1458810.81774878,1500215.3152827,1980199.51421174,1892500.26813217,1739756.63179741,1781134.84477661,1822073.6608738,1824874.70802122,1744197.39393772,1642715.55684746,1670683.37365297,0.346254584777971,0.102830578866205
"O08808","Diaph1","Protein diaphanous homolog 1",4.11248911997617e-05,6,18,24,435084.363034223,406925.933493672,407214.030248051,362339.167476005,393296.608851837,387524.118318398,369291.72744964,370837.492244543,448077.795656705,413939.484428476,403904.353908522,413556.362510668,377018.222839262,384350.947330111,349998.18574434,356159.730478074,392469.907750783,0.2499035161051,0.0712704139426077
"O08810","Eftud2","116 kDa U5 small nuclear ribonucleoprotein component",0.242478967530217,6,18,24,1274946.77230307,1226131.48678925,1143605.13468236,1010322.53773891,928098.498171202,1183112.83341023,936666.200804606,931037.081171191,1291369.24287182,1374671.7726414,1383474.72368717,1324672.29437378,1245313.79405144,1330478.08403939,1266133.23080263,1095002.30376718,1184064.7494566,0.384587266638038,0.134393268195279
"O08848","Trove2","60 kDa SS-A/Ro ribonucleoprotein",0.00212227394764467,6,18,24,57119.3192975161,37807.8319964789,47472.8547493064,41141.3446586214,29610.600926551,38073.9933757167,31008.3332336683,31826.4522663666,78302.7808976706,73800.4650398859,42319.9073976665,45748.1421032484,46607.3264253151,41343.649358668,35251.9814695157,33585.912597003,44438.8059870749,1.09571305730586,0.32120673743261
"O08915","Aip","AH receptor-interacting protein",0.853430522236473,24,18,24,421558.302946414,362068.563376814,341454.762156594,399896.149070198,339014.22937827,349317.123024884,369038.613436488,376150.981212789,355848.060863267,355458.526766022,405515.82978455,437133.255769427,441756.668624959,396171.878471681,513390.484557521,403831.276902706,391725.294146412,0.44514933752038,0.117953372748877
"O08917","Flot1","Flotillin-1",0.0350365605631103,24,12,24,25499.984247122,35497.3472319507,26884.5557203607,23225.4136098047,24522.8295067422,30814.5631182705,29369.1897817304,27830.4754319219,19493.2587000147,22956.4808975146,22770.1931240327,23325.0117060884,24661.2937148914,27850.4423409938,31963.7595696417,29709.8368634022,26648.4147227802,0.600564374970307,0.155025727670857
"O08919","Numbl","Numb-like protein",0.594461127000378,18,6,24,219190.569594218,263047.97729483,208257.953708836,238838.918150428,221458.13549938,237889.019135762,200369.980694774,226637.789269972,164953.153687521,261915.977043737,263526.857547147,267267.24365584,276374.998975244,286079.714690141,254412.656814623,245808.893675015,239751.864964842,0.505216345325958,0.132629304909324
"O08967","Cyth3","Cytohesin-3",0.0176887737171982,6,18,24,107106.567280518,94050.2299493051,92958.3976658515,86831.3259973983,68313.9374011506,86065.0310683974,80446.4527740476,76001.7526339238,88606.6728623564,88841.6174800436,83463.284276153,93617.1587861603,71131.0681505458,101917.32511304,67486.8015294316,86347.9075767986,85824.0956590701,0.461639187070179,0.131106598301688
"O08970","Tuft1","Tuftelin",0.00233450134240914,6,18,24,38641.7080488534,35867.4095618008,30174.0599205001,28810.2428018625,29924.0783202596,24937.0654209165,22297.9259256024,24565.4743843099,27393.3824433928,29153.3108800177,26916.0127522086,23545.1643369235,23091.3902769877,27441.2562630163,22134.5898866031,23375.3627734347,27391.7771247931,0.602630420328195,0.172504925875979
"O08983","Hps1","Hermansky-Pudlak syndrome 1 protein homolog",0.00212227394764467,12,6,24,41539.6932869883,37196.4054401387,45148.4545803553,43606.2013729808,33906.1687748418,39832.0262677824,34866.0197664707,29982.9488891496,41946.7710217693,40229.3617305048,40171.3363040306,42164.0147316815,33900.4023368348,36153.3665675163,35001.8958981318,40313.8057954342,38497.4295477882,0.393935539835984,0.108791967281177
"O08989","Mras","Ras-related protein M-Ras",0.897535093525561,24,12,24,304480.730198601,333646.294868228,286333.775552675,261374.190560445,291836.647082709,255137.47023514,271610.748986545,271259.078083427,234790.309756123,227652.62705739,235638.994443687,207461.771127166,256903.265853617,273964.024389691,272724.265210606,281829.105600566,266665.206187913,0.473194555618712,0.116850972561154
"O09000","Ncoa3","Nuclear receptor coactivator 3",0.00233450134240914,6,18,24,23509.5032599887,22681.4928018415,18025.4214400633,21957.5862115207,21015.682968971,20287.2815922955,17408.7313463789,18430.0562225502,29401.6004275592,24682.0526667385,27308.2529996701,22912.8016070489,19744.0773346207,23446.8207399032,20958.3809734489,17807.8923095974,21848.6021813873,0.54890784232398,0.15531586154554
"O09053","Wrn","Werner syndrome ATP-dependent helicase homolog",0.140381840837961,6,18,24,19300.74079896,15022.5183019786,15209.7275990386,13005.36485869,14499.6577530638,13655.3930045668,14822.8493985408,13498.8430650736,21695.1584743873,17255.0935780299,15028.2989283809,14342.6248371238,15782.3727772141,16898.2197379865,14787.2169766815,14300.3432730097,15569.0264601704,0.558146242343929,0.145313036164398
"O09061","Psmb1","Proteasome subunit beta type-1",0.58627791105411,12,12,24,1107752.42015923,972670.854802446,1193780.85930345,1032954.57375469,990222.945555982,987886.666401693,1080751.53945378,893109.420084085,1461439.16064347,1134604.36975493,1195106.19553552,1145881.76965369,1198851.21900621,1133004.1568938,1023634.83212246,1161776.4454157,1107089.21428382,0.513354961123923,0.118931968262863
"O09131","Gsto1","Glutathione S-transferase omega-1",0.718028074820449,6,12,24,37615.6534215634,36003.4049802996,24412.6165147117,29093.5285318607,30550.7629461769,23570.1802179604,27679.8964048661,23606.6173258115,24401.5221089655,27533.4224502074,27164.9198151588,34728.1026032331,25612.7040668506,25837.7511563204,45723.3063616563,28820.453812053,29522.177669856,0.750389296868017,0.207582144864792
"O09159","Man2b1","Lysosomal alpha-mannosidase",0.807732893034616,24,6,24,100179.437968112,97351.048830495,136133.413862506,99895.598970137,109808.483433423,113867.782059452,105992.376542168,112808.460496653,129930.325315634,114139.982928303,125368.219753433,109777.460880046,127188.816214752,120484.573218576,135468.732153821,133930.98180918,117020.355902293,0.331415545038955,0.111838455798851
"O09164","Sod3","Extracellular superoxide dismutase [Cu-Zn]",0.766531398458345,12,12,24,88419.6440253269,92737.1554858157,88964.6555573812,87478.0356559896,87155.3606189868,103215.005574962,83174.5838017453,93293.8505125797,101377.650102291,85473.5851504456,100487.024618632,90708.2016004638,96156.3674082586,83866.9084425978,107078.372708196,83568.4863683783,92072.1804770031,0.259620102213406,0.0821357510796009
"O09167","Rpl21","60S ribosomal protein L21",0.313110600467639,12,12,24,2782150.98767,2778039.22463474,2589365.18535308,2545631.90889186,2720806.37133903,2546906.97482484,2516675.42476415,2282545.1548653,2681022.30500238,2317369.34461006,3065712.39529911,3009443.92194483,2595850.60600807,3043823.57708883,2230532.67347794,2845152.84397648,2659439.30623442,0.314043535366004,0.0971425906100324
"O35071","Kif1c","Kinesin-like protein KIF1C",0.00803665773787854,6,18,24,1400687.37458017,1285471.04219166,1098098.0835175,1249799.29243736,1178678.24228233,1216435.62377023,1073769.00238791,1023015.10286675,1326590.41631939,1399690.43090494,1361507.8431553,1305974.03304616,1170413.13598599,1325744.07620027,1252802.86312022,1184319.7272706,1240812.2681273,0.304375030304482,0.0918222041884095
"O35074","Ptgis","Prostacyclin synthase",0.199362828390778,24,12,24,312369.798329872,340357.06066155,304081.677699839,261298.143332827,261852.709979457,301638.568782063,289489.732321272,291765.07024523,236392.821903662,270919.032548582,269461.003564477,238037.213711376,314121.097510243,348575.246904593,335980.102908811,325462.527684784,293862.61300554,0.381751267551739,0.119492066633073
"O35126","Atn1","Atrophin-1",0.127619855307237,12,18,24,33539.2236584521,34165.8083498522,33881.1511639791,37032.6274602634,37948.6853515666,34848.0071985975,27480.4166786699,32693.4509091618,32205.685800053,34937.9134273871,41984.1634419102,42179.0815381397,34573.4362592825,39239.4548446991,38268.1344695535,37208.7006061229,35761.6213223557,0.411017854223551,0.10496548707874
"O35127","Grcc10","Protein C10",0.58627791105411,12,6,24,118124.580986036,147854.661253433,106074.655762075,130525.324464411,115727.280632284,121672.929802367,118038.861387201,120286.830595814,120264.059918706,119307.752598977,125872.025910272,120720.571038852,113057.699987169,110423.409654189,120615.867714651,127879.557247185,121027.879309601,0.345209762657087,0.0778055775478547
"O35130","Emg1","Ribosomal RNA small subunit methyltransferase NEP1",0.202556542240958,6,18,24,140400.622485927,115653.710287436,116900.851419116,90230.1009492294,102101.145062206,120562.267652867,123117.443486885,101129.50912342,165743.632390407,165553.575305545,154938.987546171,163468.025693556,138881.149846268,135843.091841484,108941.308533094,118633.067709317,128881.155583308,0.58591600222242,0.187559250150574
"O35134","Polr1a","DNA-directed RNA polymerase I subunit RPA1",0.000778747385546643,6,18,24,203595.704593921,190780.675296846,196619.978901881,156792.066771941,164074.39206088,150313.400603759,154586.085832967,129982.463748067,155227.820007865,188330.727386968,169555.738571845,161037.129413948,159902.1699696,146773.632549136,123787.315787242,137349.681796291,161794.311455822,0.493270672427013,0.143677275987437
"O35144","Terf2","Telomeric repeat-binding factor 2",0.594461127000378,6,18,24,236302.946641843,189394.074855062,187183.392177014,184092.75996344,190598.938174159,229395.287611015,176479.203555628,159637.256365945,240448.325841447,246946.38969956,253336.41026453,245106.807460691,225187.114937057,209488.180561161,240722.488600476,225582.768055415,214993.896547778,0.435822390324287,0.13767680246676
