"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr","Amplitude","CV"
"O35343","Kpna4","Importin subunit alpha-3",0.258110014104372,6,18,24,53806.1257636872,41553.3699562931,36267.0712253683,44364.6372427075,49866.6875624895,52017.960566291,47325.713927726,39659.8610649088,45607.6784136839,0.384563633764278,0.136175002614371
"O35344","Kpna3","Importin subunit alpha-4",0.833148558758315,12,6,24,20265.324020491,15936.1149180315,13812.4909094825,19134.4908607416,15484.412634069,25140.7486298979,18667.410831095,14301.6732877079,17842.8332614396,0.634891194376461,0.211254518134613
"O35350","Capn1","Calpain-1 catalytic subunit",0.930570953436807,6,18,24,14025.5506197859,10743.8267567256,12046.0144174969,11301.4105305266,11266.8963164999,12018.6548655558,11514.7213274783,9131.06044022353,11506.0169092866,0.425385276082117,0.119450942552914
"O35375","Nrp2","Neuropilin-2",0.846614950634697,24,12,24,34634.5763288906,37224.3708405041,39401.4917655353,38389.4921693181,41437.8927033804,40207.9850520288,39489.9539579621,41649.6234127396,39054.4232787949,0.179622344792323,0.0591723027312411
"O35379","Abcc1","Multidrug resistance-associated protein 1",0.753526093088858,6,6,24,7266.86238703253,6033.18943952524,6507.09417173871,6496.99482413688,6793.19800285336,8202.99190898031,7295.50832185444,8641.41479854598,7154.65673183343,0.364549335737644,0.124813146507279
"O35381","Anp32a","Acidic leucine-rich nuclear phosphoprotein 32 family member A",0.184312638580931,6,18,24,143241.414617691,136124.948271473,122221.773093233,130089.052856697,129271.843695369,131172.33692114,125744.534802592,119348.817444839,129651.840212879,0.184282746265861,0.0587293573504971
"O35387","Hax1","HCLS1-associated protein X-1",0.0440687361419069,6,12,24,89412.9669236834,75153.3286564755,69595.7907966129,81139.2894110374,82621.6826693596,68117.0510733486,68828.3903728072,72055.8587794013,75865.5448353407,0.280706029285833,0.102208384355575
"O35405","Pld3","Phospholipase D3",0.963137472283814,6,18,24,10452.360618975,9246.98481983069,9033.1029539462,9908.52706747709,12713.6271763238,12712.0251700969,13075.5400962007,7924.69009304898,10633.3572494874,0.484404866901281,0.184665612940201
"O35465","Fkbp8","Peptidyl-prolyl cis-trans isomerase FKBP8",0.51410437235543,6,6,24,166865.301878005,126685.470499176,134989.457155993,140906.347235716,133802.894894171,113539.387368596,111379.403192098,118960.095831526,130891.04475691,0.423909051906148,0.137323207682528
"O35516","Notch2","Neurogenic locus notch homolog protein 2;Notch 2 extracellular truncation;Notch 2 intracellular domain",0.923579946146942,6,18,24,96638.0807632131,77166.658477243,84224.0149095235,83794.2728675188,79787.2199146523,90555.2957899134,88261.2953839167,77308.4211173968,84716.9074029222,0.22984104215894,0.0805608753780297
"O35566","Cd151","CD151 antigen",0.917960088691796,12,18,24,27628.7591102481,28259.8485052706,31237.9713392694,33647.1097098467,30354.5776008434,37419.5186111614,33103.492921343,27312.0523507152,31120.4162685872,0.324785702518016,0.112285184195127
"O35598","Adam10","Disintegrin and metalloproteinase domain-containing protein 10",0.923579946146942,6,18,24,92000.0693080857,76696.9338269315,86802.7178494792,85751.7774123917,82602.3628908255,87318.0826799855,76921.793287811,76003.3831733865,83012.1400536121,0.192702972413047,0.07162495724839
"O35607","Bmpr2","Bone morphogenetic protein receptor type-2",0.258110014104372,18,6,24,4695.3573346951,4840.46544437998,6749.06029833404,4005.78704184427,4724.85543458971,6270.10068326645,4861.25518658317,6031.54404066435,5272.30318304463,0.520317812016568,0.180577675503106
"O35615","Zfpm1","Zinc finger protein ZFPM1",0.201692524682652,6,12,24,23640.6987559529,22109.489442505,17317.1835700575,16377.5674188785,18442.158101126,16834.0751800517,14624.2431296999,17723.2440054211,18383.5824504616,0.490462381342142,0.164033979412857
"O35639","Anxa3","Annexin A3",0.0881374722838137,24,6,24,37278.6510040685,37613.3321433679,36958.3146100408,42475.5865833671,36573.0338512522,36578.1186066731,38814.1345757743,41827.0609829328,38514.7790446846,0.153254228078702,0.0613111998484381
"O35643","Ap1b1","AP-1 complex subunit beta-1",0.442350332594235,24,6,24,173775.760557497,198410.018439847,198717.517812737,209992.418724037,166190.814208893,186572.097746145,186221.603957536,186400.731614654,188285.120382668,0.232634445176136,0.0748947308093005
"O35648","Cetn3","Centrin-3",0.473946784922395,6,12,24,3079.02542623064,3507.03328561132,2440.70179870067,4514.99307347466,3754.79462631091,3216.45655145375,2930.81470767871,2544.94706890344,3248.59581729551,0.638519345413939,0.208302626604185
"O35658","C1qbp","Complement component 1 Q subcomponent-binding protein, mitochondrial",0.0881374722838137,24,6,24,195377.598481266,212667.050810551,228600.231307393,220810.700893613,203698.041656258,205345.139242195,206005.131003137,216547.682485681,211131.446985012,0.157355208333723,0.0504355933088847
"O35664","Ifnar2","Interferon alpha/beta receptor 2",0.846614950634697,6,12,24,5305.98821517242,5916.33366349004,4930.39503394557,5198.05024296528,4777.27008038847,3969.46399229367,4215.35799896189,4799.22473091241,4889.01049476622,0.398213436702689,0.125764466471386
"O35685","Nudc","Nuclear migration protein nudC",0.753526093088858,12,18,24,13768.6149281076,15531.2520234423,15114.116023563,14182.6968033931,13011.8275248185,10718.4842930366,11566.8557032874,13575.5125958191,13433.6699869334,0.358261572235059,0.122486158025611
"O35704","Sptlc1","Serine palmitoyltransferase 1",0.833148558758315,12,6,24,57149.7454518316,57489.4848743247,48813.0045753492,49053.6790121536,46286.8972081017,47312.80314047,36255.419796846,41914.2412919872,48034.409418883,0.442059459757432,0.148028049551805
"O35711","Ppfibp2","Liprin-beta-2",0.963137472283814,18,18,24,706.71791777238,692.47247335019,970.051071549167,653.907470182351,1022.21554674302,734.012658548457,1357.78841786011,1228.93466245924,920.762527308114,0.764454380800642,0.291044100599634
"O35737","Hnrnph1;Hnrnph2","Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed;Heterogeneous nuclear ribonucleoprotein H2",0.917960088691796,6,6,24,13690.2826981509,10014.016927541,10901.1825283312,11167.8217357299,9471.36115014654,9581.99690309935,6931.66912166534,10537.1044646536,10286.9294411647,0.657009811833639,0.184784486641022
"O35841","Api5","Apoptosis inhibitor 5",0.764966740576497,24,6,24,34671.8418108897,33562.8201142446,32280.7153886635,39611.3890871198,32983.1071108174,37822.499600074,41141.1818114944,36670.0892896887,36092.955526624,0.245490187587851,0.0899699470997129
"O35855","Bcat2","Branched-chain-amino-acid aminotransferase, mitochondrial",0.923579946146942,6,6,24,22651.6224292085,19320.4339464457,20565.0579632744,22352.7124922679,19982.5422371622,20327.2520939924,19340.201279477,16697.593310663,20154.6769690614,0.295416747571062,0.0930216440532043
"O35874","Slc1a4","Neutral amino acid transporter A",0.473946784922395,12,12,24,10229.7950961581,13013.1512811261,12431.448098267,12112.2877979667,13690.1856679661,13478.6003125735,11642.1201190682,10922.1542484797,12189.9678277007,0.283872002019936,0.100006241982223
"O35887","Calu","Calumenin",0.0881374722838137,12,18,24,11490.6572690617,16513.5937754302,12316.9628465531,11534.4303226927,12829.0260328592,20814.271831849,16038.6634311414,13925.2594827316,14432.8581240399,0.645999183436687,0.222202770501822
"O35914","Bnc1","Zinc finger protein basonuclin-1",0.110014104372355,6,18,24,125669.012006928,131979.863617877,108762.608424108,107910.201380195,121714.691400527,109886.435580157,124441.450764982,96498.6533115306,115857.864560788,0.306247749696182,0.10254784583683
"O35943","Fxn","Frataxin, mitochondrial;Frataxin intermediate form;Frataxin mature form",0.314174894217207,6,18,24,39984.2744327237,43481.4379530063,36296.9817866269,41042.6976027986,42229.7437159434,36931.4863582572,34997.9533380693,34666.993482826,38703.9460837814,0.227740201247178,0.0880692206452749
"O35955","Psmb10","Proteasome subunit beta type-10",0.917960088691796,6,12,24,29016.641472422,24357.6815884283,23316.8295990644,21368.8730984679,19849.1231387654,16118.2270414557,13383.2981280459,17644.2689019247,20631.8678710718,0.757727969278817,0.241921823078595
"O35963","Rab33b","Ras-related protein Rab-33B",0.473946784922395,24,12,24,87852.9535256087,81285.9030442849,83206.436987533,96930.1092396377,90501.9864168126,96853.1393854819,92091.6116460488,92854.6189581243,90197.0949004415,0.173444679261795,0.0641224058728882
"O35969","Gamt","Guanidinoacetate N-methyltransferase",0.881513303769401,18,18,24,2809.66790721923,3987.42874089656,5063.7548812123,2516.79155769364,3170.52293826659,2449.78015747233,2796.16483212941,4840.45588884169,3454.32086296647,0.756726091013782,0.301906193563813
"O54724","Ptrf","Polymerase I and transcript release factor",0.442350332594235,6,18,24,117093.00109563,97691.2195339529,82116.2485995908,85842.9504807127,93833.4786309372,88850.2204498913,99036.0390040477,71758.6252080604,92027.7228753529,0.492616512406515,0.146372157703195
"O54734","Ddost","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit",0.0289634146341463,12,18,24,864.008138912157,1748.86124259656,1558.03082197313,935.724115816008,565.956884537117,987.991933068135,1061.59540600081,945.680710087873,1083.48115662397,1.09176274162927,0.354782801783177
"O54775","Wisp1","WNT1-inducible-signaling pathway protein 1",0.0881374722838137,12,18,24,4440.1961897786,5569.32327037568,4781.97676618313,4610.01852496417,4135.8187787455,5967.56118706775,6154.70170753799,4915.53351969799,5071.89124304385,0.398053276785343,0.145636197301047
"O54781","Srpk2","SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal",0.442350332594235,18,18,24,65739.485751235,58252.133582737,68824.2014560077,75501.7711496971,67045.6960177546,62017.5591755891,70695.3150276625,58662.0914866933,65842.281705922,0.261984201033674,0.0909462783349321
"O54782","Man2b2","Epididymis-specific alpha-mannosidase",0.473946784922395,24,12,24,100166.440108987,96730.5332391174,94056.8540736178,106884.015405258,101288.140800193,92616.4017960946,112495.060477239,98293.1420235864,100316.323490512,0.198159760938853,0.0661065858280835
"O54784","Dapk3","Death-associated protein kinase 3",0.473946784922395,12,12,24,31617.6600393252,33404.3272756651,26216.8957347771,32321.9886789404,30865.5554205476,36168.8600244659,35485.2445373135,29637.9306877253,31964.807799845,0.31134128357678,0.100367472538952
"O54785","Limk2","LIM domain kinase 2",0.833148558758315,18,6,24,19730.9986507738,22931.5598884178,23615.3163724518,19488.1198797982,22134.9215102603,20006.5885784431,21219.792384793,21247.7900528881,21296.8859147283,0.193793426380679,0.0713137509778647
"O54819","Tfpi","Tissue factor pathway inhibitor",0.442350332594235,6,6,24,31646.706567901,26117.3182517336,27120.6278722253,30844.7479024065,30335.5177296439,28791.8778912516,30295.7630692277,26766.4061811039,28989.8706831867,0.190735183905953,0.0722912137217842
"O54825","Bysl","Bystin",0.0886917960088692,6,18,24,21622.3853073272,21615.7031731352,18623.9656774585,20280.3279057295,22236.8051853997,23456.9361058737,20599.5034557118,18765.3051112954,20900.1164902414,0.231241315361654,0.0800026200742162
"O54910","Nfkbie","NF-kappa-B inhibitor epsilon",0.00317348377997179,6,12,24,4524.34706517017,3260.4539981315,2537.44699339223,2970.78009724228,3356.18341090582,2786.44141077242,2627.00346836843,3085.97781038837,3143.5792817964,0.632050250262027,0.199760113600566
"O54931-5","Akap2","A-kinase anchor protein 2",0.254573170731707,18,12,24,105890.941168366,109756.238408448,112872.86618233,111506.638137718,108509.925997702,122924.794350069,111541.680615391,116754.434012449,112469.689859059,0.151452833230437,0.0470412865788715
"O54941","Smarce1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1",0.750554323725055,6,12,24,54762.513071134,40273.919516803,36384.6506730744,50781.3246946396,41609.4315441764,41121.273624891,48756.6556862901,33174.6717219529,43358.0550666202,0.497896903263099,0.170870752711918
"O54946","Dnajb6","DnaJ homolog subfamily B member 6",0.923579946146942,18,6,24,13760.685505998,13994.6770303808,12819.7490673233,12410.600545886,13879.2595902656,11513.8148628628,16993.4200810827,13465.1525810631,13604.6699081078,0.40277384568914,0.118419356843635
"O54950","Prkag1","5-AMP-activated protein kinase subunit gamma-1",0.110014104372355,12,6,24,64033.1189439054,56240.372997995,48941.9294083604,57966.5131991584,55459.893401775,58121.4012727358,54733.75172976,54831.2861417716,56291.0333869327,0.268092245381451,0.0751768977831937
"O54984","Asna1","ATPase Asna1",0.846614950634697,18,12,24,50665.1779951872,49653.7663201294,52973.666786285,57665.2370795711,53009.8335948513,61930.4828815025,56602.5121020733,51582.0247407777,54260.3376875472,0.226255808286107,0.0764485584966902
"O54988","Slk","STE20-like serine/threonine-protein kinase",0.0886917960088692,12,18,24,16518.2284370174,21998.5967633669,20561.9637672821,19447.6204670012,20147.1502157038,21725.5353746162,22690.3856404514,17612.4737303872,20087.7442994783,0.307259845178053,0.107453878719844
"O54991","Cntnap1","Contactin-associated protein 1",0.258110014104372,6,18,24,8609.16691658593,7150.17164250445,6910.68046899682,7726.3989501644,8881.89997898926,8849.38151531647,7351.038774961,6792.16659589701,7783.86310542692,0.26846995570044,0.11242127348505
"O54998","Fkbp7","Peptidyl-prolyl cis-trans isomerase FKBP7",0.917960088691796,6,12,24,52466.8099444695,65941.3901078819,45641.4536832749,51858.0164007058,57773.0686791746,48585.5345552014,53971.9289846617,54783.080559118,53877.660364311,0.376778358364905,0.113864772689992
"O55013","Trappc3","Trafficking protein particle complex subunit 3",0.212860310421286,6,18,24,12346.1756026763,12052.7788334958,10986.4585698781,10126.8287803584,11215.0014853703,9842.7600284374,9538.38791212211,9343.267568969,10681.4573476634,0.281132802010784,0.106965429147583
"O55022","Pgrmc1","Membrane-associated progesterone receptor component 1",0.442350332594235,24,6,24,5923.90407709319,6417.86149725255,6765.15011749383,7848.19352572216,6843.70666153216,8796.42697833122,7535.71195124266,9034.95697012469,7395.73897234906,0.42065477224967,0.150724537462622
"O55023","Impa1","Inositol monophosphatase 1",0.51410437235543,6,18,24,22087.5033533317,20755.7618311394,18733.293935852,16439.798223908,17475.3028166399,18300.1969688592,17148.3546345436,17529.3960241118,18558.7009735482,0.304315756661708,0.104023410037341
"O55029","Copb2","Coatomer subunit beta",0.914315937940762,18,12,24,159436.021763663,153490.532593036,142141.794331986,159674.466579229,135107.54307778,163961.320465483,163997.398765561,154086.580825604,153986.957300293,0.187612354931089,0.0676101125553664
"O55091","Impact","Protein IMPACT",0.201692524682652,18,12,24,26618.8552083513,31092.3613776639,33789.4866104398,33178.6006491245,30159.8376986509,26903.3348246191,31320.0934108297,29715.459623742,30347.2536754277,0.236286007253915,0.0858945925358964
"O55102","Bloc1s1","Biogenesis of lysosome-related organelles complex 1 subunit 1",0.220028208744711,6,12,24,57836.2148570791,50153.8295336014,52190.8352002413,55524.694944667,58294.6160638168,52969.7247109589,49986.5863831957,44363.4951510697,52664.9996055787,0.264523327011881,0.0876989407775208
"O55106","Strn","Striatin",0.212860310421286,6,6,24,11636.3568979305,9893.82390955818,9281.35029840583,10236.4735320771,12218.2437966919,9137.74580084989,11185.0264720092,9882.96496455074,10433.9982090092,0.295236584685454,0.107681632543058
"O55131","Sep-07","Septin-7",0.0881374722838137,24,18,24,46500.5969366856,36622.8303640472,29515.5355702404,36774.4546102188,36546.436667351,34999.6076475909,29086.9431230898,37320.3518301654,35920.8445936736,0.484778518171666,0.150316344693031
"O55135","Eif6","Eukaryotic translation initiation factor 6",0.0736953455571227,6,12,24,155033.744836269,128741.169692633,134055.009966329,130160.173776731,143805.861842806,137383.104222622,120294.565027206,143350.069352875,136602.962339684,0.254307660786146,0.0789158990212508
"O55143","Atp2a2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2",0.212860310421286,24,6,24,164649.64015002,185722.745173358,171203.411350161,184104.996506093,163624.056008761,177993.766509049,182476.740343077,189777.276266868,177444.079038423,0.14738852037122,0.0557193280982862
"O55201","Supt5h","Transcription elongation factor SPT5",0.0734478935698448,6,18,24,42072.635779844,42713.5584578422,39107.5431462699,39472.1106187204,43784.8559342702,40029.7824036655,37040.1890101701,34479.2994056853,39837.4968445585,0.233587882413751,0.0771293022666082
